date,apple_sentiment,source
2021-02-10,0.9999876857788035,The Ohio State University News
2021-02-09,0.9999804954598255,Bloomberg
2021-02-08,0.9997975534971824,VVdailypress.com
2021-02-10,0.9978679773543941,Car and Driver
2021-02-09,0.9999952025607156,CBT Automotive News
2021-02-12,2.1034746938731036e-06,Business Wire
2021-02-09,0.9997204299858233,9to5Mac
2021-02-11,0.9997598966630917,CBC.ca
2021-02-11,0.8406655225904061,TESLARATI
2021-02-08,0.8514915815534543,Victor Valley News - VVNG
2021-02-09,-0.9999881085292416,Patently Apple
2021-02-11,0.9997383812164863,Automotive News
2021-02-12,0.9999854542841514,AppleInsider
2021-02-12,0.9999921198299818,Macworld
2021-02-08,1.3074279260931722e-06,Apple Newsroom
2021-02-11,0.9978263929750697,TheStreet
2021-02-08,-0.5353876332951765,Gizmodo
2021-02-12,0.9700139973026894,Patently Apple
2021-02-10,0.17229333257373802,TechCrunch
2021-02-10,0.9997870468454988,VVdailypress.com
2021-02-09,0.9983102507683701,Fox News
2021-02-09,0.9986847500557967,The Verge
2021-02-09,0.9877101961944625,9to5Mac
2021-02-11,0.9996802589054122,HT Auto
2021-02-10,0.9999697582130778,HT Tech
2021-02-11,0.8507601010154711,News18
2021-02-09,0.9970591420473449,Business Standard
2021-02-08,0.9909690717220369,OSXDaily
2021-02-11,0.7354596889461333,Mobile Prices in Pakistan
2021-02-17,0.8265902684365128,Epic Games
2021-02-15,0.9991023329208734,GSMArena.com
2021-02-12,2.1034746938731036e-06,Business Wire
2021-02-14,0.9229005404342375,Startland News
2021-02-15,0.9999425649688913,Fast Company
2021-02-17,0.9999816440296516,FlatpanelsHD
2021-02-17,9.25035754920836e-10,9to5Mac
2021-02-16,0.9999525312226054,NECN
2021-02-17,0.9192685853717715,BBC.com
2021-02-16,0.812538307328777,Fudzilla
2021-02-12,0.9999854542841514,AppleInsider
2021-02-12,0.9999921198299818,Macworld
2021-02-12,0.9700139973026894,Patently Apple
2021-02-16,0.9998221072206742,RouteNote
2021-02-13,0.998591404236386,Cult of Mac
2021-02-15,0.9578062821203195,Patently Apple
2021-02-15,0.9998162683488172,9to5Mac
2021-02-17,-0.11799346098850037,Patently Apple
2021-02-14,-0.9497940077800248,Notebookcheck.net
2021-02-15,0.018660904251392555,ETTelecom
2021-02-16,0.9999724030876274,The Indian Express
2021-02-15,0.9999213120702004,Republic World
2021-02-15,0.9999127679552677,Republic World
2021-02-15,-0.9998645323911357,Business Standard
2021-02-15,0.9989114600152021,7NEWS
2021-02-16,-0.8278560854816729,News18
2021-02-15,0.6863231841336827,The Indian Express
2021-02-17,-0.9995909789500186,Digit
2021-02-17,0.8172871261020573,Republic World
2021-02-16,0.9999742860852272,India TV News
2021-02-16,0.9999084109716924,Gadgets 360
2021-02-16,0.0001260089096644476,The Sun
2021-02-14,0.9787871388233476,Business Standard
2021-02-13,0.992853270087173,Sky News Australia
2021-02-22,0.12134177842467765,Apple Newsroom
2021-02-17,0.8265902684365128,Epic Games
2021-02-19,0.999990696491752,Apple Newsroom
2021-02-19,0.9942660353845759,Variety
2021-02-22,0.39940392115926243,BBC.com
2021-02-22,-0.9363494337465231,The Hacker News
2021-02-19,0.9999945388609094,Apple Newsroom
2021-02-22,0.9998951721520705,Apple Newsroom
2021-02-19,0.9992839856610245,Apple Newsroom
2021-02-19,0.9999840701916033,Apple Newsroom
2021-02-19,0.9999909720249965,Apple Newsroom
2021-02-19,0.9999026903223975,Apple Newsroom
2021-02-22,0.9697557171637908,Patently Apple
2021-02-18,0.8119192510700104,BBC.com
2021-02-17,9.25035754920836e-10,9to5Mac
2021-02-17,0.9192685853717715,BBC.com
2021-02-20,-0.0010181537541867644,Forbes
2021-02-17,0.9999816440296516,FlatpanelsHD
2021-02-18,0.9998150420990993,Patently Apple
2021-02-22,0.9999957421542576,KTLA Los Angeles
2021-02-18,0.0009029495619866274,9to5Mac
2021-02-17,-0.11799346098850037,Patently Apple
2021-02-18,0.9999414666086172,Hollywood Reporter
2021-02-22,-0.9999498921477041,Creative Bloq
2021-02-22,0.8283050025649494,PhoneArena
2021-02-22,0.9997491709581353,Dao Insights
2021-02-19,0.0016456454895371786,RouteNote
2021-02-19,0.9999652564382451,GSMArena.com
2021-02-18,0.9998818117637988,Cult of Mac
2021-02-21,0.9999765852860132,PhoneArena
2021-02-18,-0.8866077130137786,Firstpost
2021-02-19,0.9998497714543504,ANI News
2021-02-17,-0.9995909789500186,Digit
2021-02-17,0.8172871261020573,Republic World
2021-02-22,0.9865337823886633,news.com.au
2021-02-19,0.9996353618776965,The Tribune India
2021-02-22,-0.555144688581491,Guernsey Press
2021-02-22,0.9999647463662091,News18
2021-02-21,0.9999748933265532,Gizchina.com
2021-02-22,0.12134177842467765,Apple Newsroom
2021-02-26,1.1031776209057682e-13,TheStreet
2021-02-23,0.9999839845474259,BBC.com
2021-02-22,-0.9363494337465231,The Hacker News
2021-02-25,1.5916055308806851e-09,Apple Newsroom
2021-02-23,0.9999825540352378,KTLA Los Angeles
2021-02-23,0.9999952734662785,Hollywood Reporter
2021-02-22,0.9697557171637908,Patently Apple
2021-02-23,0.9999979121101692,Variety
2021-02-26,0.9994649023919779,13newsnow.com WVEC
2021-02-26,0.9993804512687086,AppleInsider
2021-02-23,0.9999187389826784,TheWrap
2021-02-26,0.9999938112131712,9to5Mac
2021-02-27,0.9996155551184419,Cult of Mac
2021-02-22,0.39940392115926243,BBC.com
2021-02-22,0.9998951721520705,Apple Newsroom
2021-02-26,0.010399868456151934,Patently Apple
2021-02-23,0.9999945306388479,Deadline
2021-02-25,0.9949226447757151,The Conversation
2021-02-22,0.9999957421542576,KTLA Los Angeles
2021-02-26,1.245777933031663e-07,Patently Apple
2021-02-25,0.9999771892235231,KSL NewsRadio
2021-02-23,0.9974967652244877,9to5Mac
2021-02-22,-0.9999498921477041,Creative Bloq
2021-02-24,0.9998809350729507,9to5Mac
2021-02-25,0.9999997871361166,Cult of Mac
2021-02-22,0.8283050025649494,PhoneArena
2021-02-22,0.9997491709581353,Dao Insights
2021-02-24,0.9998870562217281,GSMArena.com
2021-02-24,0.9999962216094329,MacDailyNews
2021-02-25,0.9996134041105055,9to5Mac
2021-02-23,0.999637975884761,bbc.co.uk
2021-02-25,0.9999603961102217,The Indian Express
2021-02-24,0.0179031870030487,HT Auto
2021-02-24,0.9999902597519662,Animation Xpress
2021-02-24,0.15574368247761228,Express
2021-02-24,0.9999763992500265,Retail & Leisure International
2021-02-26,0.39358692168652004,Dynamite News
2021-02-23,2.3412332687779313e-06,Business Today
2021-02-22,0.9865337823886633,news.com.au
2021-02-25,0.9999098821033028,ChannelNews
2021-02-26,0.9938439902211411,Business Standard
2021-02-22,-0.555144688581491,Guernsey Press
2021-02-22,0.9999647463662091,News18
2021-02-25,0.9991418131934827,BBC.com
2021-02-24,3.1491527999671573e-12,Drive
2021-02-27,0.9993842107565178,Zee Business
2021-02-25,7.577150048349544e-12,Techthirsty
2021-03-03,0.9999448761428973,Apple Newsroom
2021-03-01,0.999584090179897,OregonLive
2021-03-02,0.950369479451451,AppleInsider
2021-03-04,0.9999752657634118,TheStreet
2021-03-02,0.9996679392495013,Victor Valley News - VVNG
2021-03-02,0.07222239631792197,Patently Apple
2021-02-27,0.9996155551184419,Cult of Mac
2021-03-02,0.9999823550517769,PhoneArena
2021-03-03,0.9999972209670288,9to5Mac
2021-03-04,0.9676221544088913,Firstpost
2021-03-01,0.999908891790667,RouteNote
2021-03-02,0.9965326620348917,Apple Newsroom
2021-03-01,1.7880411018987574e-11,TheStreet
2021-03-04,0.9999193784208358,Patently Apple
2021-03-02,0.9989096051328706,Patently Apple
2021-03-03,-2.8013027044782138e-15,Patently Apple
2021-03-03,0.9599458530125142,9to5Mac
2021-03-04,0.9999912150688117,9to5Mac
2021-03-02,0.02891661753026142,PhoneArena
2021-03-02,0.9590113732662067,9to5Mac
2021-03-03,-0.9811056143311084,India Today
2021-03-01,0.9999561631436121,9to5Mac
2021-03-02,0.9999947424274154,Apple Newsroom
2021-03-04,0.9627475594799367,GOV.UK
2021-03-01,-0.9637677860218509,news.com.au
2021-03-03,0.9999837351712052,QooApp EN
2021-03-02,0.8111840570041953,News18
2021-03-02,-0.3317793195609346,7NEWS
2021-03-03,-0.9999885804693546,Gadgets 360
2021-02-27,0.9993842107565178,Zee Business
2021-03-04,-0.990461316196835,Gadgetguy.com.au
2021-03-08,0.9999396029080946,Apple Newsroom
2021-03-09,0.9997451329230055,Apple Newsroom
2021-03-04,0.9999752657634118,TheStreet
2021-03-09,0.9999870747079201,Idaho News
2021-03-09,0.9999987685045496,Al Jazeera English
2021-03-08,0.9997469462547781,Variety
2021-03-09,-0.9999923256984523,Patently Apple
2021-03-05,6.015590258977234e-10,Creative Bloq
2021-03-06,0.9522161912898532,CNET
2021-03-08,0.9999420568238174,9to5Mac
2021-03-07,0.956521282145543,TechCrunch
2021-03-08,0.9999015087427716,Hollywood Reporter
2021-03-04,0.9999193784208358,Patently Apple
2021-03-09,0.9999357898565207,9to5Mac
2021-03-09,0.9992233500370586,VVdailypress.com
2021-03-04,0.9676221544088913,Firstpost
2021-03-09,0.9997701962668508,GSMArena.com
2021-03-04,0.9999912150688117,9to5Mac
2021-03-05,0.9075158896892788,Macworld
2021-03-06,0.9879576493920303,GSMArena.com
2021-03-09,0.9038956568441661,CybersecurityNews
2021-03-09,0.9999370502206308,Arab News
2021-03-05,0.0021933848569918022,Macworld
2021-03-04,0.9627475594799367,GOV.UK
2021-03-08,0.9937388351599333,The Indian Express
2021-03-09,0.00013671428511108358,ETTelecom
2021-03-08,0.9995617713675793,Business Standard
2021-03-05,0.9935625538076899,Tech Advisor
2021-03-08,0.7600406620886868,Business Standard
2021-03-08,0.999897552921283,Business Today
2021-03-08,0.9996372784484988,Guernsey Press
2021-03-08,0.9958764649424611,Irish Examiner
2021-03-04,-0.990461316196835,Gadgetguy.com.au
2021-03-09,0.9997451329230055,Apple Newsroom
2021-03-14,0.8178831101963977,Patently Apple
2021-03-13,0.9999938453133524,Markets Insider
2021-03-09,0.9999870747079201,Idaho News
2021-03-09,0.9999987685045496,Al Jazeera English
2021-03-11,0.0,The Korea Herald
2021-03-13,0.6979511134306596,AppleInsider
2021-03-10,0.9999719045841874,Deadline
2021-03-10,0.9999977893030376,Richmond Review/Sunset Beacon
2021-03-13,-0.9999535038854364,TechHive
2021-03-10,0.9999940259700542,Apple Newsroom
2021-03-11,0.9999935463828532,TheStreet
2021-03-10,0.9999065199476193,Bloomberg
2021-03-11,0.9990492945595039,PhoneArena
2021-03-12,0.9999777819971666,Firstpost
2021-03-09,0.9999357898565207,9to5Mac
2021-03-09,0.9992233500370586,VVdailypress.com
2021-03-09,-0.9999923256984523,Patently Apple
2021-03-12,0.6309249934675296,PhoneArena
2021-03-12,0.9961439960098875,Business Insider
2021-03-09,0.9999396029080946,Apple Newsroom
2021-03-12,0.9633906306153002,AppleInsider
2021-03-10,0.996844349614922,9to5Mac
2021-03-10,0.9999709005258874,Forbes
2021-03-12,0.9999584814889569,News-Press
2021-03-11,0.9996111982188015,Silicon UK
2021-03-14,0.9999487606381534,BuzzFeed News
2021-03-11,0.9998217462725892,Moms
2021-03-09,0.9997701962668508,GSMArena.com
2021-03-11,0.9333168506600794,9to5Mac
2021-03-10,-0.9961393919940512,GSMArena.com
2021-03-09,0.9038956568441661,CybersecurityNews
2021-03-10,-0.9998405442623665,Silicon UK
2021-03-12,0.9772017068888796,9to5Mac
2021-03-09,0.9999370502206308,Arab News
2021-03-14,0.9678571752070408,PhoneArena
2021-03-14,0.9996662761950521,9to5Mac
2021-03-13,0.987250374377794,MacDailyNews
2021-03-13,0.9999466588845757,India Today
2021-03-12,0.9999558985913781,The Indian Express
2021-03-12,0.9999940844388439,Anime News Network
2021-03-10,0.9999976182374659,Apple Newsroom
2021-03-10,0.9992091991048503,OrilliaMatters
2021-03-10,0.9999404166972665,GSMArena.com
2021-03-10,0.9998612132606298,Business Today
2021-03-13,0.9999666622958521,Gizbot
2021-03-12,0.9761360755844857,RM Update News
2021-03-18,0.9999981236530257,Apple Newsroom
2021-03-17,0.9997652021887389,CNBC
2021-03-18,0.9737918299123723,TheStreet
2021-03-14,0.8178831101963977,Patently Apple
2021-03-15,0.9997562084987824,VVdailypress.com
2021-03-15,0.9999391674215905,9to5Mac
2021-03-17,0.0007768773536633614,Apple Newsroom
2021-03-16,0.6049518759235035,AppleInsider
2021-03-17,0.9946613827168118,Bloomberg
2021-03-17,0.9999883502919531,Moonshot News
2021-03-19,0.9993613416093369,Northern Nevada Business Weekly
2021-03-17,0.9999987544112177,All About Circuits
2021-03-18,0.9999215863735015,Variety
2021-03-17,0.9999747412052901,PRINT Magazine
2021-03-16,0.9999897084118942,TheStreet
2021-03-17,0.9999499041815204,Variety
2021-03-18,0.9984647156283012,AppleInsider
2021-03-17,0.9999902710824343,MacRumors
2021-03-17,0.9977458118520958,Patently Apple
2021-03-18,0.25060140100191863,Patently Apple
2021-03-17,0.9998833792491911,AppleInsider
2021-03-16,0.9999422375040282,AppleInsider
2021-03-16,0.9763505897736773,9to5Mac
2021-03-19,0.9998590764561783,9to5Mac
2021-03-18,6.99115209044716e-05,autoevolution
2021-03-18,0.9978396930895365,Patently Apple
2021-03-16,0.9999058244414388,RouteNote
2021-03-17,1.099409547910624e-13,AppleInsider
2021-03-15,0.9999895364451313,9to5Mac
2021-03-14,0.9999487606381534,BuzzFeed News
2021-03-18,0.9999935388083325,Hollywood Reporter
2021-03-19,0.9978480229251858,PhoneArena
2021-03-18,0.18441500368964212,Creative Bloq
2021-03-14,0.9678571752070408,PhoneArena
2021-03-15,0.0,Apple Newsroom
2021-03-14,0.9996662761950521,9to5Mac
2021-03-17,0.9999816923437069,The Playlist
2021-03-18,0.9564915453765404,Notebookcheck.net
2021-03-19,0.9999761491428425,Zee News
2021-03-19,0.9991629990692651,India Education Diary
2021-03-23,0.0016639352788232482,Apple Newsroom
2021-03-19,0.9993613416093369,Northern Nevada Business Weekly
2021-03-22,-1.710835749259873e-14,PCMag
2021-03-24,0.9999754263726631,news9.com KWTV
2021-03-21,3.3302531331769292e-09,Apple Newsroom
2021-03-22,0.9996658116668639,MotorTrend
2021-03-24,0.9585607815481052,9to5Mac
2021-03-24,0.998359122921278,AppleInsider
2021-03-23,1.2077804477177362e-05,ABC News
2021-03-21,0.9972071190610321,The Indian Express
2021-03-19,0.9978480229251858,PhoneArena
2021-03-23,0.8687289098161188,Cult of Mac
2021-03-20,0.08660407076407795,Notebookcheck.net
2021-03-24,0.973645938114428,AppleInsider
2021-03-19,0.9998590764561783,9to5Mac
2021-03-24,0.9956532309820953,AppleInsider
2021-03-24,0.0,9to5Mac
2021-03-20,0.999968526692261,The Indian Express
2021-03-24,0.9999904702627359,GSMArena.com
2021-03-22,0.9999836076611249,EVENTFAQs
2021-03-22,0.9999149031379718,CTV News
2021-03-26,1.1508945365423109e-08,Apple Newsroom
2021-03-24,0.9999754263726631,news9.com KWTV
2021-03-29,-0.9997274760051227,Patently Apple
2021-03-26,0.573209828392504,AppleInsider
2021-03-24,0.9585607815481052,9to5Mac
2021-03-28,0.445596957317102,India Today
2021-03-29,0.9998568921590574,MacDailyNews
2021-03-29,0.9915801349335744,9to5Mac
2021-03-24,0.998359122921278,AppleInsider
2021-03-29,0.9997207665056216,Patently Apple
2021-03-24,0.973645938114428,AppleInsider
2021-03-24,0.0,9to5Mac
2021-03-29,0.9660061718949466,AppleInsider
2021-03-27,0.9991324878768786,AppleInsider
2021-03-24,0.9956532309820953,AppleInsider
2021-03-28,0.9976833160120074,AppleInsider
2021-03-29,0.9999683197918284,Metro.co.uk
2021-03-28,2.354475444634168e-10,Patently Apple
2021-03-26,4.077248432540065e-09,NDTV
2021-03-24,0.9999904702627359,GSMArena.com
2021-03-26,0.9987548833993353,ANI News
2021-03-29,-0.8973683377757419,Guernsey Press
2021-03-31,0.9999940090998108,Apple Newsroom
2021-04-01,0.6498886807398954,TheStreet
2021-03-30,-0.22953557360830876,Epic Games
2021-04-02,-0.3953951087308744,Creative Bloq
2021-03-30,0.9999985627797899,Apple Newsroom
2021-04-03,0.9997501875391385,PhoneArena
2021-03-30,0.9999735014808555,MacStories
2021-04-03,0.9966986440701895,9to5Mac
2021-03-31,-0.2618467520397248,Patently Apple
2021-03-31,0.9999103562887355,Variety
2021-03-31,0.9987259613699392,KING5.com
2021-04-01,1.5175776379535562e-11,AL.com
2021-03-31,0.9996574001372261,Patently Apple
2021-03-29,0.9915801349335744,9to5Mac
2021-03-29,-0.9997274760051227,Patently Apple
2021-03-31,0.004067047431230598,Patently Apple
2021-03-30,0.9996884735714493,Patently Apple
2021-03-30,0.9999993095273639,The Apple Post
2021-04-01,0.9918585483938976,AppleInsider
2021-04-02,0.9999957112047514,AppleInsider
2021-04-01,0.8721116070110735,The Verge
2021-03-29,0.9997207665056216,Patently Apple
2021-03-30,0.9998569818485978,AppleInsider
2021-03-29,0.9660061718949466,AppleInsider
2021-03-30,0.9999524020835392,PhoneArena
2021-03-30,0.9817096633449095,AppleInsider
2021-04-01,0.9998827217280211,Macworld
2021-03-29,0.9998568921590574,MacDailyNews
2021-03-31,0.9999641518789691,MacDailyNews
2021-03-29,0.9999683197918284,Metro.co.uk
2021-04-02,0.9999933601538825,NME
2021-03-31,0.999987603796477,HC Newsroom
2021-04-01,0.709795002375343,India TV News
2021-03-30,0.9989346522818107,Guernsey Press
2021-03-29,-0.8973683377757419,Guernsey Press
2021-03-30,0.8482652008533849,News24
2021-04-04,0.9999183220248843,Apple Newsroom
2021-04-05,0.995926026187974,AppleInsider
2021-04-08,0.9999966746133299,TheStreet
2021-04-03,0.9997501875391385,PhoneArena
2021-04-03,0.9966986440701895,9to5Mac
2021-04-08,8.182136303940598e-13,Create Digital Music
2021-04-08,0.9989490210176375,Patently Apple
2021-04-05,0.9999911310680405,Cointelegraph
2021-04-05,0.9999918571970837,Business Insider
2021-04-06,0.9857210069108309,Macworld
2021-04-07,0.8494578390706635,Letem světem Applem
2021-04-07,0.908255133643866,AppleInsider
2021-04-07,0.9999647314934946,indulgexpress
2021-04-04,0.999714223956495,PhoneArena
2021-04-07,0.9999735455348268,9to5Mac
2021-04-06,0.9999181359812509,ChannelNews
2021-04-06,0.9997087191827939,Stevivor
2021-04-13,0.997710202293504,Apple Newsroom
2021-04-12,-0.853142400791314,TheStreet
2021-04-09,0.9999340877965939,AppleInsider
2021-04-13,0.9999921128612037,Macworld
2021-04-08,8.182136303940598e-13,Create Digital Music
2021-04-12,0.9990115366774026,PhoneArena
2021-04-08,0.9989490210176375,Patently Apple
2021-04-12,0.9989676864409623,BBC.com
2021-04-09,0.9999727882583637,Hollywood Reporter
2021-04-13,0.9999694872353047,TheStreet
2021-04-12,0.9995204435224613,AppleInsider
2021-04-09,0.9999904158578523,Patently Apple
2021-04-08,0.9999966746133299,TheStreet
2021-04-09,7.281065824075967e-09,AppleInsider
2021-04-13,0.9994125910009924,Patently Apple
2021-04-12,0.98689736448434,TheStreet
2021-04-12,0.0,Apple Newsroom
2021-04-09,0.9925153178662137,AppleInsider
2021-04-13,0.9993742182867508,9to5Mac
2021-04-09,0.0,MacDailyNews
2021-04-08,0.9975548343014422,The Hollywood News
2021-04-09,0.9994866345213009,KING5.com
2021-04-09,0.9999873192816345,AppleInsider
2021-04-09,0.9994373529640519,9to5Mac
2021-04-13,0.9818813082338566,News18
2021-04-09,0.9996446921177592,The Playlist
2021-04-10,0.9998924458800938,Moneycontrol
2021-04-13,0.9999959130875571,Retail & Leisure International
2021-04-12,0.9999079227110461,India TV News
2021-04-09,0.9999909651064227,Gizchina.com
2021-04-15,0.9502557786900818,Apple Newsroom
2021-04-16,0.9999621510021645,TheStreet
2021-04-16,0.9998671170469087,kennesaw.edu
2021-04-16,0.9998080458232491,Variety
2021-04-15,0.9998641550068542,Apple Newsroom
2021-04-13,0.9999921128612037,Macworld
2021-04-17,0.041069781885788074,Willamette Week
2021-04-18,0.8974200478953909,Green Bay Press Gazette
2021-04-13,0.9999694872353047,TheStreet
2021-04-15,0.9999742485372771,Apple Newsroom
2021-04-15,0.022924813720806014,TheStreet
2021-04-14,0.999994745836872,Apple Newsroom
2021-04-13,0.997710202293504,Apple Newsroom
2021-04-16,0.9999460455980776,KTVU FOX 2 San Francisco
2021-04-16,0.999364124155907,AppleInsider
2021-04-13,0.9994125910009924,Patently Apple
2021-04-14,-0.9997757125072773,AppleInsider
2021-04-16,0.9987469335133152,RouteNote
2021-04-15,0.9999575272896049,AppleInsider
2021-04-15,0.9993153462345072,AppleInsider
2021-04-15,0.9992587876242132,Gizmodo
2021-04-13,0.9993742182867508,9to5Mac
2021-04-16,1.2216809875016247e-05,MacDailyNews
2021-04-18,0.9999056633243948,Patently Apple
2021-04-16,0.9986479345504666,GSMArena.com
2021-04-17,-0.13175989955392858,The Hill
2021-04-13,0.9818813082338566,News18
2021-04-15,0.9991882079138427,Firstpost
2021-04-18,0.7896485892128642,The Indian Express
2021-04-17,0.9998156936576563,The Indian Express
2021-04-13,0.9999959130875571,Retail & Leisure International
2021-04-16,0.222581336875518,Famous Campaigns
2021-04-15,0.933414559768788,Disability News Service
2021-04-15,0.9991426494996484,MotorOctane
2021-04-16,0.9935126931982876,Gizbot
2021-04-15,-0.992739941814753,TechNave
2021-04-17,0.999781561168967,OSXDaily
2021-04-20,0.9971882329254259,Apple Newsroom
2021-04-21,0.9999971138606846,MacStories
2021-04-20,0.9998914976937948,CNN
2021-04-22,-0.9302686846776763,TheStreet
2021-04-20,0.8006498485878843,Apple Newsroom
2021-04-20,0.9999681155172475,WIRED
2021-04-21,-0.9998176199890767,BBC.com
2021-04-20,0.9999405982757291,CNBC
2021-04-20,-0.46237809872387076,Apple Newsroom
2021-04-20,0.3854291963050526,TheStreet
2021-04-20,0.9999350808115698,Apple Newsroom
2021-04-20,0.9972682295928503,TheStreet
2021-04-20,0.9879225540871683,Apple Newsroom
2021-04-21,0.061439737742972636,Apple Newsroom
2021-04-19,0.9999789830534028,Apple Newsroom
2021-04-21,0.9911787168131232,Apple Newsroom
2021-04-20,0.9999823224738785,Bloomberg
2021-04-20,0.9920815221761614,BBC.com
2021-04-20,-0.897590419936111,BleepingComputer
2021-04-22,0.9975233838911627,Lady Gaga Now
2021-04-19,0.9999738190395985,The Hacker News
2021-04-21,0.9979273639244691,HomeKit News & Reviews
2021-04-21,0.9999513912119389,AppleInsider
2021-04-21,-0.9906056877329896,The Hacker News
2021-04-19,0.9986295398111177,Patently Apple
2021-04-20,0.9999742869341154,Macworld
2021-04-19,0.9856304731363247,TechCrunch
2021-04-20,0.999313958194783,AppleInsider
2021-04-20,0.9858468730505611,TechCrunch
2021-04-20,4.7724203118526226e-08,Apple Newsroom
2021-04-21,0.997686335741672,Patently Apple
2021-04-21,0.9852218269924691,Patently Apple
2021-04-20,0.9776426756578279,TechCrunch
2021-04-20,0.9999880539289807,9to5Mac
2021-04-22,0.6286908524196364,Creative Bloq
2021-04-22,0.0012845278456209462,9to5Mac
2021-04-21,0.9927135795365732,Gizmodo
2021-04-18,0.9999056633243948,Patently Apple
2021-04-20,0.6391550109707288,Macworld
2021-04-20,0.9999880887269724,9to5Mac
2021-04-21,0.9999960438684935,Silicon UK
2021-04-21,0.9996816100663237,The Indian Express
2021-04-20,0.9999572561901321,9to5Mac
2021-04-20,0.9999262833558141,The Indian Express
2021-04-20,0.7185158169127924,ABC News
2021-04-21,0.9868964999462722,Notebookcheck.net
2021-04-21,0.9999294843110749,Swarajya
2021-04-18,0.7896485892128642,The Indian Express
2021-04-19,0.9995738637058754,bbc.co.uk
2021-04-23,0.9998105728452913,Apple Newsroom
2021-04-22,-0.9302686846776763,TheStreet
2021-04-23,-0.6868058190496129,Sophos
2021-04-26,0.9999911987020721,WRAL News
2021-04-25,-0.9979962946105564,BBC.com
2021-04-23,-0.02309470927879429,CRN
2021-04-26,0.2478400150611502,Bloomberg
2021-04-26,0.9982460232117292,Adweek
2021-04-26,0.9882976913242257,Apple Newsroom
2021-04-26,0.9998514547933874,Al Jazeera English
2021-04-26,0.9998556002718942,BBC.com
2021-04-26,0.9943271379840879,CNBC
2021-04-26,0.99999980160357,INDY Week
2021-04-26,0.9999904589528568,WRTV Indianapolis
2021-04-26,0.9996796378407474,Morningstar
2021-04-27,0.6949204576246703,The Verge
2021-04-22,0.9975233838911627,Lady Gaga Now
2021-04-26,3.580877765816293e-09,Patently Apple
2021-04-26,0.9806819684841332,Patently Apple
2021-04-26,0.9999877587753846,KXAN.com
2021-04-26,0.999597935905625,Community Impact
2021-04-24,-0.9999073105444755,AppleInsider
2021-04-27,0.8672512367517188,Richmond County Daily Journal
2021-04-23,0.9998271854253409,AppleInsider
2021-04-26,0.9999801227129284,IndyStar
2021-04-26,0.9852425301950812,Macworld
2021-04-26,0.9999907984737727,9to5Mac
2021-04-27,-0.9945121719460549,Cult of Mac
2021-04-23,0.9903577672052946,AppleInsider
2021-04-27,-0.9996734226597696,AppleInsider
2021-04-26,0.989748221642734,The Indian Express
2021-04-22,0.6286908524196364,Creative Bloq
2021-04-27,0.9998567047809609,Gizmodo
2021-04-23,0.9998667747653613,AppleInsider
2021-04-27,0.9980062896397305,9to5Mac
2021-04-26,0.0009369970707594678,Boulder Daily Camera
2021-04-22,0.0012845278456209462,9to5Mac
2021-04-26,0.9998657426698897,Reporter-Times
2021-04-22,0.9991498602029784,MacDailyNews
2021-04-23,0.9999974135158671,FlatpanelsHD
2021-04-27,-0.0,AppleInsider
2021-04-23,0.999482367567428,Macworld
2021-04-27,0.9988987370989083,Macworld
2021-04-23,0.9999220752414845,Pocket Gamer
2021-04-27,0.9999637378126236,Express
2021-04-26,0.9586760439777515,Loop News Barbados
2021-04-27,0.9931586099074056,HT Auto
2021-04-27,0.9998618824912899,Arab News
2021-04-26,0.999958572726983,Guernsey Press
2021-04-24,0.0001816387961997566,Digital Information World
2021-04-29,0.9996475338302515,Apple Newsroom
2021-05-02,0.9965642309962037,BBC.com
2021-04-28,0.9999830351154954,TheStreet
2021-04-27,0.6949204576246703,The Verge
2021-04-28,0.9998459667451617,HEXUS
2021-04-28,0.7939694526600873,Tulane Hullabaloo
2021-04-27,0.0451604084652001,ABC4.com
2021-05-01,0.9999956656674376,Markets Insider
2021-04-27,0.8672512367517188,Richmond County Daily Journal
2021-04-28,-1.474308680881806e-14,AppleInsider
2021-05-02,0.9997904053723136,Patently Apple
2021-04-30,0.9998715227155316,Apple Newsroom
2021-04-30,0.9923357784816303,Macworld
2021-04-27,-0.9945121719460549,Cult of Mac
2021-04-30,0.9906130024278006,BBC.com
2021-05-02,0.9994937434651658,Patently Apple
2021-04-27,0.9882976913242257,Apple Newsroom
2021-04-29,0.9999863937877469,Hollywood Reporter
2021-04-27,-0.9996734226597696,AppleInsider
2021-04-30,0.8704705522414773,AppleInsider
2021-04-29,0.9999904833706291,Macworld
2021-04-27,0.9998567047809609,Gizmodo
2021-04-27,0.9980062896397305,9to5Mac
2021-04-29,0.9994610922804,MacDailyNews
2021-04-28,0.9999987485478663,AppleInsider
2021-05-02,0.9826184107574789,History News Network (HNN)
2021-04-27,-0.0,AppleInsider
2021-04-29,1.5194679756492913e-13,AppleInsider
2021-04-30,0.992481746314882,AppleInsider
2021-04-29,3.015947895639243e-09,Cult of Mac
2021-04-29,0.9986682102626597,Creative Bloq
2021-04-27,0.9988987370989083,Macworld
2021-04-29,0.9999725905982167,Tech Advisor
2021-04-27,0.99992340089752,bbc.co.uk
2021-04-28,0.9985964636248362,Euro Weekly News
2021-04-27,0.9999637378126236,Express
2021-04-27,0.9931586099074056,HT Auto
2021-04-27,0.9998618824912899,Arab News
2021-04-28,0.9992670714704041,Building
