,Den,iPhone
783,2021-02-19,62.97106109324759
784,2021-02-20,71.71704180064309
785,2021-02-21,74.34083601286174
786,2021-02-22,63.845659163987136
787,2021-02-23,66.46945337620578
788,2021-02-24,62.97106109324759
789,2021-02-25,64.72025723472669
790,2021-02-26,65.59485530546624
791,2021-02-27,70.84244372990354
792,2021-02-28,73.46623794212219
793,2021-03-01,65.25601750547048
794,2021-03-02,67.90153172866522
795,2021-03-03,60.84682713347922
796,2021-03-04,61.72866520787748
797,2021-03-05,61.72866520787748
798,2021-03-06,67.01969365426697
799,2021-03-07,74.07439824945297
800,2021-03-08,63.492341356673975
801,2021-03-09,62.61050328227572
802,2021-03-10,62.61050328227572
803,2021-03-11,63.492341356673975
804,2021-03-12,66.13785557986873
805,2021-03-13,71.42888402625822
806,2021-03-14,71.42888402625822
807,2021-03-15,60.84682713347922
808,2021-03-16,60.84682713347922
809,2021-03-17,62.61050328227572
810,2021-03-18,61.72866520787748
811,2021-03-19,64.37417943107222
812,2021-03-20,67.01969365426697
813,2021-03-21,67.90153172866522
814,2021-03-22,65.25601750547048
815,2021-03-23,63.492341356673975
816,2021-03-24,64.37417943107222
817,2021-03-25,63.492341356673975
818,2021-03-26,64.37417943107222
819,2021-03-27,70.54704595185997
820,2021-03-28,68.78336980306347
821,2021-03-29,63.492341356673975
822,2021-03-30,63.492341356673975
823,2021-03-31,62.61050328227572
824,2021-04-01,64.88888888888889
825,2021-04-02,69.33333333333333
826,2021-04-03,71.1111111111111
827,2021-04-04,68.44444444444444
828,2021-04-05,66.66666666666666
829,2021-04-06,62.22222222222222
830,2021-04-07,59.55555555555555
831,2021-04-08,64.0
832,2021-04-09,57.77777777777777
833,2021-04-10,64.88888888888889
834,2021-04-11,68.44444444444444
835,2021-04-12,57.77777777777777
836,2021-04-13,60.44444444444444
837,2021-04-14,60.44444444444444
838,2021-04-15,60.44444444444444
839,2021-04-16,59.55555555555555
840,2021-04-17,66.66666666666666
841,2021-04-18,66.66666666666666
842,2021-04-19,62.22222222222222
843,2021-04-20,63.11111111111111
844,2021-04-21,64.88888888888889
845,2021-04-22,64.0
846,2021-04-23,64.88888888888889
847,2021-04-24,70.22222222222223
848,2021-04-25,64.0
849,2021-04-26,61.33333333333333
850,2021-04-27,64.0
851,2021-04-28,64.0
852,2021-04-29,64.0
853,2021-04-30,64.0
854,2021-05-01,62.21406991799741
855,2021-05-02,63.04359085023737
856,2021-05-03,61.384548985757455
857,2021-05-04,60.55502805351748
858,2021-05-05,63.04359085023737
859,2021-05-06,63.873111782477345
860,2021-05-07,60.55502805351748
861,2021-05-08,65.53215364695728
862,2021-05-09,67.19119551143721
863,2021-05-10,58.89598618903755
864,2021-05-11,67.19119551143721
865,2021-05-12,60.55502805351748
866,2021-05-13,61.384548985757455
867,2021-05-14,59.72550712127752
868,2021-05-15,67.19119551143721
869,2021-05-16,63.873111782477345
870,2021-05-17,58.06646525679759
871,2021-05-18,60.55502805351748
872,2021-05-19,61.384548985757455
873,2021-05-20,60.55502805351748
874,2021-05-21,58.89598618903755
875,2021-05-22,63.873111782477345
876,2021-05-23,64.70263271471731
877,2021-05-24,59.72550712127752
878,2021-05-25,58.06646525679759
879,2021-05-26,58.06646525679759
880,2021-05-27,61.384548985757455
881,2021-05-28,59.72550712127752
882,2021-05-29,67.19119551143721
883,2021-05-30,65.53215364695728
884,2021-05-31,58.06646525679759
885,2021-06-01,60.310112359550565
886,2021-06-02,61.15955056179776
887,2021-06-03,57.761797752808995
888,2021-06-04,62.85842696629214
889,2021-06-05,67.1056179775281
890,2021-06-06,66.2561797752809
891,2021-06-07,58.61123595505618
892,2021-06-08,62.00898876404494
893,2021-06-09,57.761797752808995
894,2021-06-10,65.40674157303371
895,2021-06-11,62.00898876404494
896,2021-06-12,65.40674157303371
897,2021-06-13,66.2561797752809
898,2021-06-14,62.00898876404494
899,2021-06-15,62.00898876404494
900,2021-06-16,60.310112359550565
901,2021-06-17,60.310112359550565
902,2021-06-18,61.15955056179776
903,2021-06-19,65.40674157303371
904,2021-06-20,67.95505617977528
905,2021-06-21,64.55730337078651
906,2021-06-22,62.85842696629214
907,2021-06-23,64.55730337078651
908,2021-06-24,62.85842696629214
909,2021-06-25,63.70786516853933
910,2021-06-26,69.65393258426967
911,2021-06-27,66.2561797752809
912,2021-06-28,62.00898876404494
913,2021-06-29,59.46067415730338
914,2021-06-30,62.00898876404494
915,2021-07-01,64.93367131389945
916,2021-07-02,64.05618926911703
917,2021-07-03,72.83100971694128
918,2021-07-04,70.198563582594
919,2021-07-05,66.68863540346429
920,2021-07-06,64.05618926911703
921,2021-07-07,62.301225179552176
922,2021-07-08,63.17870722433461
923,2021-07-09,65.81115335868188
924,2021-07-10,70.198563582594
925,2021-07-11,67.56611744824673
